image_id,text_prompt,emotion_label
happy/im737.png,A visual representation capturing the feeling of happy.,Happy
happy/im1273.png,A visual representation capturing the feeling of happy.,Happy
happy/im1515.png,A visual representation capturing the feeling of happy.,Happy
happy/im1501.png,A visual representation capturing the feeling of happy.,Happy
happy/im1267.png,A visual representation capturing the feeling of happy.,Happy
happy/im750.png,A visual representation capturing the feeling of happy.,Happy
happy/im988.png,A visual representation capturing the feeling of happy.,Happy
happy/im744.png,A visual representation capturing the feeling of happy.,Happy
happy/im1228.png,A visual representation capturing the feeling of happy.,Happy
happy/im1566.png,A visual representation capturing the feeling of happy.,Happy
happy/im1200.png,A visual representation capturing the feeling of happy.,Happy
happy/im778.png,A visual representation capturing the feeling of happy.,Happy
happy/im1214.png,A visual representation capturing the feeling of happy.,Happy
happy/im1572.png,A visual representation capturing the feeling of happy.,Happy
happy/im1599.png,A visual representation capturing the feeling of happy.,Happy
happy/im793.png,A visual representation capturing the feeling of happy.,Happy
happy/im787.png,A visual representation capturing the feeling of happy.,Happy
happy/im977.png,A visual representation capturing the feeling of happy.,Happy
happy/im963.png,A visual representation capturing the feeling of happy.,Happy
happy/im552.png,A visual representation capturing the feeling of happy.,Happy
happy/im234.png,A visual representation capturing the feeling of happy.,Happy
happy/im1758.png,A visual representation capturing the feeling of happy.,Happy
happy/im220.png,A visual representation capturing the feeling of happy.,Happy
happy/im546.png,A visual representation capturing the feeling of happy.,Happy
happy/im1002.png,A visual representation capturing the feeling of happy.,Happy
happy/im208.png,A visual representation capturing the feeling of happy.,Happy
happy/im1764.png,A visual representation capturing the feeling of happy.,Happy
happy/im1770.png,A visual representation capturing the feeling of happy.,Happy
happy/im1016.png,A visual representation capturing the feeling of happy.,Happy
happy/im591.png,A visual representation capturing the feeling of happy.,Happy
happy/im585.png,A visual representation capturing the feeling of happy.,Happy
happy/im426.png,A visual representation capturing the feeling of happy.,Happy
happy/im340.png,A visual representation capturing the feeling of happy.,Happy
happy/im1638.png,A visual representation capturing the feeling of happy.,Happy
happy/im354.png,A visual representation capturing the feeling of happy.,Happy
happy/im432.png,A visual representation capturing the feeling of happy.,Happy
happy/im1176.png,A visual representation capturing the feeling of happy.,Happy
happy/im1610.png,A visual representation capturing the feeling of happy.,Happy
happy/im1604.png,A visual representation capturing the feeling of happy.,Happy
happy/im368.png,A visual representation capturing the feeling of happy.,Happy
happy/im1162.png,A visual representation capturing the feeling of happy.,Happy
happy/im1189.png,A visual representation capturing the feeling of happy.,Happy
happy/im383.png,A visual representation capturing the feeling of happy.,Happy
happy/im65.png,A visual representation capturing the feeling of happy.,Happy
happy/im71.png,A visual representation capturing the feeling of happy.,Happy
happy/im397.png,A visual representation capturing the feeling of happy.,Happy
happy/im59.png,A visual representation capturing the feeling of happy.,Happy
happy/im142.png,A visual representation capturing the feeling of happy.,Happy
happy/im1348.png,A visual representation capturing the feeling of happy.,Happy
happy/im624.png,A visual representation capturing the feeling of happy.,Happy
happy/im630.png,A visual representation capturing the feeling of happy.,Happy
happy/im156.png,A visual representation capturing the feeling of happy.,Happy
happy/im1412.png,A visual representation capturing the feeling of happy.,Happy
happy/im1374.png,A visual representation capturing the feeling of happy.,Happy
happy/im618.png,A visual representation capturing the feeling of happy.,Happy
happy/im1360.png,A visual representation capturing the feeling of happy.,Happy
happy/im1406.png,A visual representation capturing the feeling of happy.,Happy
happy/im181.png,A visual representation capturing the feeling of happy.,Happy
happy/im195.png,A visual representation capturing the feeling of happy.,Happy
happy/im803.png,A visual representation capturing the feeling of happy.,Happy
happy/im817.png,A visual representation capturing the feeling of happy.,Happy
happy/im816.png,A visual representation capturing the feeling of happy.,Happy
happy/im802.png,A visual representation capturing the feeling of happy.,Happy
happy/im194.png,A visual representation capturing the feeling of happy.,Happy
happy/im180.png,A visual representation capturing the feeling of happy.,Happy
happy/im1361.png,A visual representation capturing the feeling of happy.,Happy
happy/im1407.png,A visual representation capturing the feeling of happy.,Happy
happy/im1413.png,A visual representation capturing the feeling of happy.,Happy
happy/im619.png,A visual representation capturing the feeling of happy.,Happy
happy/im1375.png,A visual representation capturing the feeling of happy.,Happy
happy/im631.png,A visual representation capturing the feeling of happy.,Happy
happy/im157.png,A visual representation capturing the feeling of happy.,Happy
happy/im143.png,A visual representation capturing the feeling of happy.,Happy
happy/im625.png,A visual representation capturing the feeling of happy.,Happy
happy/im1349.png,A visual representation capturing the feeling of happy.,Happy
happy/im58.png,A visual representation capturing the feeling of happy.,Happy
happy/im396.png,A visual representation capturing the feeling of happy.,Happy
happy/im70.png,A visual representation capturing the feeling of happy.,Happy
happy/im1188.png,A visual representation capturing the feeling of happy.,Happy
happy/im64.png,A visual representation capturing the feeling of happy.,Happy
happy/im382.png,A visual representation capturing the feeling of happy.,Happy
happy/im369.png,A visual representation capturing the feeling of happy.,Happy
happy/im1605.png,A visual representation capturing the feeling of happy.,Happy
happy/im1163.png,A visual representation capturing the feeling of happy.,Happy
happy/im1177.png,A visual representation capturing the feeling of happy.,Happy
happy/im1611.png,A visual representation capturing the feeling of happy.,Happy
happy/im355.png,A visual representation capturing the feeling of happy.,Happy
happy/im1639.png,A visual representation capturing the feeling of happy.,Happy
happy/im433.png,A visual representation capturing the feeling of happy.,Happy
happy/im427.png,A visual representation capturing the feeling of happy.,Happy
happy/im341.png,A visual representation capturing the feeling of happy.,Happy
happy/im584.png,A visual representation capturing the feeling of happy.,Happy
happy/im590.png,A visual representation capturing the feeling of happy.,Happy
happy/im1771.png,A visual representation capturing the feeling of happy.,Happy
happy/im1017.png,A visual representation capturing the feeling of happy.,Happy
happy/im1003.png,A visual representation capturing the feeling of happy.,Happy
happy/im1765.png,A visual representation capturing the feeling of happy.,Happy
happy/im209.png,A visual representation capturing the feeling of happy.,Happy
happy/im221.png,A visual representation capturing the feeling of happy.,Happy
happy/im547.png,A visual representation capturing the feeling of happy.,Happy
happy/im553.png,A visual representation capturing the feeling of happy.,Happy
happy/im1759.png,A visual representation capturing the feeling of happy.,Happy
happy/im235.png,A visual representation capturing the feeling of happy.,Happy
happy/im962.png,A visual representation capturing the feeling of happy.,Happy
happy/im976.png,A visual representation capturing the feeling of happy.,Happy
happy/im786.png,A visual representation capturing the feeling of happy.,Happy
happy/im1598.png,A visual representation capturing the feeling of happy.,Happy
happy/im792.png,A visual representation capturing the feeling of happy.,Happy
happy/im1215.png,A visual representation capturing the feeling of happy.,Happy
happy/im779.png,A visual representation capturing the feeling of happy.,Happy
happy/im1573.png,A visual representation capturing the feeling of happy.,Happy
happy/im1567.png,A visual representation capturing the feeling of happy.,Happy
happy/im1201.png,A visual representation capturing the feeling of happy.,Happy
happy/im1229.png,A visual representation capturing the feeling of happy.,Happy
happy/im745.png,A visual representation capturing the feeling of happy.,Happy
happy/im989.png,A visual representation capturing the feeling of happy.,Happy
happy/im751.png,A visual representation capturing the feeling of happy.,Happy
happy/im747.png,A visual representation capturing the feeling of happy.,Happy
happy/im753.png,A visual representation capturing the feeling of happy.,Happy
happy/im1559.png,A visual representation capturing the feeling of happy.,Happy
happy/im1571.png,A visual representation capturing the feeling of happy.,Happy
happy/im1217.png,A visual representation capturing the feeling of happy.,Happy
happy/im1203.png,A visual representation capturing the feeling of happy.,Happy
happy/im1565.png,A visual representation capturing the feeling of happy.,Happy
happy/im784.png,A visual representation capturing the feeling of happy.,Happy
happy/im948.png,A visual representation capturing the feeling of happy.,Happy
happy/im790.png,A visual representation capturing the feeling of happy.,Happy
happy/im960.png,A visual representation capturing the feeling of happy.,Happy
happy/im974.png,A visual representation capturing the feeling of happy.,Happy
happy/im1029.png,A visual representation capturing the feeling of happy.,Happy
happy/im545.png,A visual representation capturing the feeling of happy.,Happy
happy/im223.png,A visual representation capturing the feeling of happy.,Happy
happy/im237.png,A visual representation capturing the feeling of happy.,Happy
happy/im551.png,A visual representation capturing the feeling of happy.,Happy
happy/im1015.png,A visual representation capturing the feeling of happy.,Happy
happy/im579.png,A visual representation capturing the feeling of happy.,Happy
happy/im1773.png,A visual representation capturing the feeling of happy.,Happy
happy/im1767.png,A visual representation capturing the feeling of happy.,Happy
happy/im1001.png,A visual representation capturing the feeling of happy.,Happy
happy/im586.png,A visual representation capturing the feeling of happy.,Happy
happy/im592.png,A visual representation capturing the feeling of happy.,Happy
happy/im431.png,A visual representation capturing the feeling of happy.,Happy
happy/im357.png,A visual representation capturing the feeling of happy.,Happy
happy/im343.png,A visual representation capturing the feeling of happy.,Happy
happy/im425.png,A visual representation capturing the feeling of happy.,Happy
happy/im1149.png,A visual representation capturing the feeling of happy.,Happy
happy/im1161.png,A visual representation capturing the feeling of happy.,Happy
happy/im1607.png,A visual representation capturing the feeling of happy.,Happy
happy/im1613.png,A visual representation capturing the feeling of happy.,Happy
happy/im99.png,A visual representation capturing the feeling of happy.,Happy
happy/im419.png,A visual representation capturing the feeling of happy.,Happy
happy/im1175.png,A visual representation capturing the feeling of happy.,Happy
happy/im72.png,A visual representation capturing the feeling of happy.,Happy
happy/im394.png,A visual representation capturing the feeling of happy.,Happy
happy/im380.png,A visual representation capturing the feeling of happy.,Happy
happy/im66.png,A visual representation capturing the feeling of happy.,Happy
happy/im155.png,A visual representation capturing the feeling of happy.,Happy
happy/im1439.png,A visual representation capturing the feeling of happy.,Happy
happy/im633.png,A visual representation capturing the feeling of happy.,Happy
happy/im627.png,A visual representation capturing the feeling of happy.,Happy
happy/im141.png,A visual representation capturing the feeling of happy.,Happy
happy/im169.png,A visual representation capturing the feeling of happy.,Happy
happy/im1405.png,A visual representation capturing the feeling of happy.,Happy
happy/im1363.png,A visual representation capturing the feeling of happy.,Happy
happy/im1377.png,A visual representation capturing the feeling of happy.,Happy
happy/im1411.png,A visual representation capturing the feeling of happy.,Happy
happy/im196.png,A visual representation capturing the feeling of happy.,Happy
happy/im828.png,A visual representation capturing the feeling of happy.,Happy
happy/im1388.png,A visual representation capturing the feeling of happy.,Happy
happy/im182.png,A visual representation capturing the feeling of happy.,Happy
happy/im814.png,A visual representation capturing the feeling of happy.,Happy
happy/im800.png,A visual representation capturing the feeling of happy.,Happy
happy/im801.png,A visual representation capturing the feeling of happy.,Happy
happy/im815.png,A visual representation capturing the feeling of happy.,Happy
happy/im1389.png,A visual representation capturing the feeling of happy.,Happy
happy/im183.png,A visual representation capturing the feeling of happy.,Happy
happy/im197.png,A visual representation capturing the feeling of happy.,Happy
happy/im829.png,A visual representation capturing the feeling of happy.,Happy
happy/im1376.png,A visual representation capturing the feeling of happy.,Happy
happy/im1410.png,A visual representation capturing the feeling of happy.,Happy
happy/im1404.png,A visual representation capturing the feeling of happy.,Happy
happy/im168.png,A visual representation capturing the feeling of happy.,Happy
happy/im1362.png,A visual representation capturing the feeling of happy.,Happy
happy/im626.png,A visual representation capturing the feeling of happy.,Happy
happy/im140.png,A visual representation capturing the feeling of happy.,Happy
happy/im1438.png,A visual representation capturing the feeling of happy.,Happy
happy/im154.png,A visual representation capturing the feeling of happy.,Happy
happy/im632.png,A visual representation capturing the feeling of happy.,Happy
happy/im67.png,A visual representation capturing the feeling of happy.,Happy
happy/im381.png,A visual representation capturing the feeling of happy.,Happy
happy/im395.png,A visual representation capturing the feeling of happy.,Happy
happy/im73.png,A visual representation capturing the feeling of happy.,Happy
happy/im98.png,A visual representation capturing the feeling of happy.,Happy
happy/im1612.png,A visual representation capturing the feeling of happy.,Happy
happy/im1174.png,A visual representation capturing the feeling of happy.,Happy
happy/im418.png,A visual representation capturing the feeling of happy.,Happy
happy/im1160.png,A visual representation capturing the feeling of happy.,Happy
happy/im1606.png,A visual representation capturing the feeling of happy.,Happy
happy/im342.png,A visual representation capturing the feeling of happy.,Happy
happy/im1148.png,A visual representation capturing the feeling of happy.,Happy
happy/im424.png,A visual representation capturing the feeling of happy.,Happy
happy/im430.png,A visual representation capturing the feeling of happy.,Happy
happy/im356.png,A visual representation capturing the feeling of happy.,Happy
happy/im593.png,A visual representation capturing the feeling of happy.,Happy
happy/im587.png,A visual representation capturing the feeling of happy.,Happy
happy/im1766.png,A visual representation capturing the feeling of happy.,Happy
happy/im1000.png,A visual representation capturing the feeling of happy.,Happy
happy/im578.png,A visual representation capturing the feeling of happy.,Happy
happy/im1014.png,A visual representation capturing the feeling of happy.,Happy
happy/im1772.png,A visual representation capturing the feeling of happy.,Happy
happy/im236.png,A visual representation capturing the feeling of happy.,Happy
happy/im550.png,A visual representation capturing the feeling of happy.,Happy
happy/im544.png,A visual representation capturing the feeling of happy.,Happy
happy/im1028.png,A visual representation capturing the feeling of happy.,Happy
happy/im222.png,A visual representation capturing the feeling of happy.,Happy
happy/im975.png,A visual representation capturing the feeling of happy.,Happy
happy/im961.png,A visual representation capturing the feeling of happy.,Happy
happy/im791.png,A visual representation capturing the feeling of happy.,Happy
happy/im949.png,A visual representation capturing the feeling of happy.,Happy
happy/im785.png,A visual representation capturing the feeling of happy.,Happy
happy/im1202.png,A visual representation capturing the feeling of happy.,Happy
happy/im1564.png,A visual representation capturing the feeling of happy.,Happy
happy/im1570.png,A visual representation capturing the feeling of happy.,Happy
happy/im1216.png,A visual representation capturing the feeling of happy.,Happy
happy/im752.png,A visual representation capturing the feeling of happy.,Happy
happy/im1558.png,A visual representation capturing the feeling of happy.,Happy
happy/im746.png,A visual representation capturing the feeling of happy.,Happy
happy/im1212.png,A visual representation capturing the feeling of happy.,Happy
happy/im1574.png,A visual representation capturing the feeling of happy.,Happy
happy/im1560.png,A visual representation capturing the feeling of happy.,Happy
happy/im1206.png,A visual representation capturing the feeling of happy.,Happy
happy/im742.png,A visual representation capturing the feeling of happy.,Happy
happy/im1548.png,A visual representation capturing the feeling of happy.,Happy
happy/im756.png,A visual representation capturing the feeling of happy.,Happy
happy/im965.png,A visual representation capturing the feeling of happy.,Happy
happy/im971.png,A visual representation capturing the feeling of happy.,Happy
happy/im959.png,A visual representation capturing the feeling of happy.,Happy
happy/im781.png,A visual representation capturing the feeling of happy.,Happy
happy/im795.png,A visual representation capturing the feeling of happy.,Happy
happy/im1010.png,A visual representation capturing the feeling of happy.,Happy
happy/im1004.png,A visual representation capturing the feeling of happy.,Happy
happy/im568.png,A visual representation capturing the feeling of happy.,Happy
happy/im1762.png,A visual representation capturing the feeling of happy.,Happy
happy/im226.png,A visual representation capturing the feeling of happy.,Happy
happy/im540.png,A visual representation capturing the feeling of happy.,Happy
happy/im1038.png,A visual representation capturing the feeling of happy.,Happy
happy/im554.png,A visual representation capturing the feeling of happy.,Happy
happy/im232.png,A visual representation capturing the feeling of happy.,Happy
happy/im583.png,A visual representation capturing the feeling of happy.,Happy
happy/im597.png,A visual representation capturing the feeling of happy.,Happy
happy/im88.png,A visual representation capturing the feeling of happy.,Happy
happy/im1602.png,A visual representation capturing the feeling of happy.,Happy
happy/im408.png,A visual representation capturing the feeling of happy.,Happy
happy/im1164.png,A visual representation capturing the feeling of happy.,Happy
happy/im1170.png,A visual representation capturing the feeling of happy.,Happy
happy/im1616.png,A visual representation capturing the feeling of happy.,Happy
happy/im352.png,A visual representation capturing the feeling of happy.,Happy
happy/im434.png,A visual representation capturing the feeling of happy.,Happy
happy/im1158.png,A visual representation capturing the feeling of happy.,Happy
happy/im420.png,A visual representation capturing the feeling of happy.,Happy
happy/im346.png,A visual representation capturing the feeling of happy.,Happy
happy/im77.png,A visual representation capturing the feeling of happy.,Happy
happy/im391.png,A visual representation capturing the feeling of happy.,Happy
happy/im385.png,A visual representation capturing the feeling of happy.,Happy
happy/im63.png,A visual representation capturing the feeling of happy.,Happy
happy/im1366.png,A visual representation capturing the feeling of happy.,Happy
happy/im1400.png,A visual representation capturing the feeling of happy.,Happy
happy/im178.png,A visual representation capturing the feeling of happy.,Happy
happy/im1414.png,A visual representation capturing the feeling of happy.,Happy
happy/im1372.png,A visual representation capturing the feeling of happy.,Happy
happy/im636.png,A visual representation capturing the feeling of happy.,Happy
happy/im150.png,A visual representation capturing the feeling of happy.,Happy
happy/im144.png,A visual representation capturing the feeling of happy.,Happy
happy/im1428.png,A visual representation capturing the feeling of happy.,Happy
happy/im622.png,A visual representation capturing the feeling of happy.,Happy
happy/im811.png,A visual representation capturing the feeling of happy.,Happy
happy/im805.png,A visual representation capturing the feeling of happy.,Happy
happy/im1399.png,A visual representation capturing the feeling of happy.,Happy
happy/im193.png,A visual representation capturing the feeling of happy.,Happy
happy/im187.png,A visual representation capturing the feeling of happy.,Happy
happy/im839.png,A visual representation capturing the feeling of happy.,Happy
happy/im186.png,A visual representation capturing the feeling of happy.,Happy
happy/im838.png,A visual representation capturing the feeling of happy.,Happy
happy/im1398.png,A visual representation capturing the feeling of happy.,Happy
happy/im192.png,A visual representation capturing the feeling of happy.,Happy
happy/im804.png,A visual representation capturing the feeling of happy.,Happy
happy/im810.png,A visual representation capturing the feeling of happy.,Happy
happy/im1429.png,A visual representation capturing the feeling of happy.,Happy
happy/im145.png,A visual representation capturing the feeling of happy.,Happy
happy/im623.png,A visual representation capturing the feeling of happy.,Happy
happy/im637.png,A visual representation capturing the feeling of happy.,Happy
happy/im151.png,A visual representation capturing the feeling of happy.,Happy
happy/im1415.png,A visual representation capturing the feeling of happy.,Happy
happy/im179.png,A visual representation capturing the feeling of happy.,Happy
happy/im1373.png,A visual representation capturing the feeling of happy.,Happy
happy/im1367.png,A visual representation capturing the feeling of happy.,Happy
happy/im1401.png,A visual representation capturing the feeling of happy.,Happy
happy/im62.png,A visual representation capturing the feeling of happy.,Happy
happy/im384.png,A visual representation capturing the feeling of happy.,Happy
happy/im390.png,A visual representation capturing the feeling of happy.,Happy
happy/im76.png,A visual representation capturing the feeling of happy.,Happy
happy/im421.png,A visual representation capturing the feeling of happy.,Happy
happy/im347.png,A visual representation capturing the feeling of happy.,Happy
happy/im353.png,A visual representation capturing the feeling of happy.,Happy
happy/im1159.png,A visual representation capturing the feeling of happy.,Happy
happy/im435.png,A visual representation capturing the feeling of happy.,Happy
happy/im1171.png,A visual representation capturing the feeling of happy.,Happy
happy/im1617.png,A visual representation capturing the feeling of happy.,Happy
happy/im1603.png,A visual representation capturing the feeling of happy.,Happy
happy/im89.png,A visual representation capturing the feeling of happy.,Happy
happy/im1165.png,A visual representation capturing the feeling of happy.,Happy
happy/im409.png,A visual representation capturing the feeling of happy.,Happy
happy/im596.png,A visual representation capturing the feeling of happy.,Happy
happy/im582.png,A visual representation capturing the feeling of happy.,Happy
happy/im555.png,A visual representation capturing the feeling of happy.,Happy
happy/im1039.png,A visual representation capturing the feeling of happy.,Happy
happy/im233.png,A visual representation capturing the feeling of happy.,Happy
happy/im227.png,A visual representation capturing the feeling of happy.,Happy
happy/im541.png,A visual representation capturing the feeling of happy.,Happy
happy/im569.png,A visual representation capturing the feeling of happy.,Happy
happy/im1005.png,A visual representation capturing the feeling of happy.,Happy
happy/im1763.png,A visual representation capturing the feeling of happy.,Happy
happy/im1011.png,A visual representation capturing the feeling of happy.,Happy
happy/im794.png,A visual representation capturing the feeling of happy.,Happy
happy/im780.png,A visual representation capturing the feeling of happy.,Happy
happy/im958.png,A visual representation capturing the feeling of happy.,Happy
happy/im970.png,A visual representation capturing the feeling of happy.,Happy
happy/im964.png,A visual representation capturing the feeling of happy.,Happy
happy/im757.png,A visual representation capturing the feeling of happy.,Happy
happy/im743.png,A visual representation capturing the feeling of happy.,Happy
happy/im1549.png,A visual representation capturing the feeling of happy.,Happy
happy/im1561.png,A visual representation capturing the feeling of happy.,Happy
happy/im1207.png,A visual representation capturing the feeling of happy.,Happy
happy/im1213.png,A visual representation capturing the feeling of happy.,Happy
happy/im1575.png,A visual representation capturing the feeling of happy.,Happy
happy/im769.png,A visual representation capturing the feeling of happy.,Happy
happy/im1205.png,A visual representation capturing the feeling of happy.,Happy
happy/im1563.png,A visual representation capturing the feeling of happy.,Happy
happy/im1577.png,A visual representation capturing the feeling of happy.,Happy
happy/im1211.png,A visual representation capturing the feeling of happy.,Happy
happy/im755.png,A visual representation capturing the feeling of happy.,Happy
happy/im1239.png,A visual representation capturing the feeling of happy.,Happy
happy/im741.png,A visual representation capturing the feeling of happy.,Happy
happy/im999.png,A visual representation capturing the feeling of happy.,Happy
happy/im972.png,A visual representation capturing the feeling of happy.,Happy
happy/im966.png,A visual representation capturing the feeling of happy.,Happy
happy/im796.png,A visual representation capturing the feeling of happy.,Happy
happy/im1588.png,A visual representation capturing the feeling of happy.,Happy
happy/im782.png,A visual representation capturing the feeling of happy.,Happy
happy/im1761.png,A visual representation capturing the feeling of happy.,Happy
happy/im1007.png,A visual representation capturing the feeling of happy.,Happy
happy/im1013.png,A visual representation capturing the feeling of happy.,Happy
happy/im219.png,A visual representation capturing the feeling of happy.,Happy
happy/im231.png,A visual representation capturing the feeling of happy.,Happy
happy/im557.png,A visual representation capturing the feeling of happy.,Happy
happy/im543.png,A visual representation capturing the feeling of happy.,Happy
happy/im225.png,A visual representation capturing the feeling of happy.,Happy
happy/im1749.png,A visual representation capturing the feeling of happy.,Happy
happy/im594.png,A visual representation capturing the feeling of happy.,Happy
happy/im580.png,A visual representation capturing the feeling of happy.,Happy
happy/im1615.png,A visual representation capturing the feeling of happy.,Happy
happy/im379.png,A visual representation capturing the feeling of happy.,Happy
happy/im1173.png,A visual representation capturing the feeling of happy.,Happy
happy/im1167.png,A visual representation capturing the feeling of happy.,Happy
happy/im1601.png,A visual representation capturing the feeling of happy.,Happy
happy/im1629.png,A visual representation capturing the feeling of happy.,Happy
happy/im345.png,A visual representation capturing the feeling of happy.,Happy
happy/im423.png,A visual representation capturing the feeling of happy.,Happy
happy/im437.png,A visual representation capturing the feeling of happy.,Happy
happy/im351.png,A visual representation capturing the feeling of happy.,Happy
happy/im48.png,A visual representation capturing the feeling of happy.,Happy
happy/im386.png,A visual representation capturing the feeling of happy.,Happy
happy/im60.png,A visual representation capturing the feeling of happy.,Happy
happy/im1198.png,A visual representation capturing the feeling of happy.,Happy
happy/im74.png,A visual representation capturing the feeling of happy.,Happy
happy/im392.png,A visual representation capturing the feeling of happy.,Happy
happy/im1371.png,A visual representation capturing the feeling of happy.,Happy
happy/im1417.png,A visual representation capturing the feeling of happy.,Happy
happy/im1403.png,A visual representation capturing the feeling of happy.,Happy
happy/im1365.png,A visual representation capturing the feeling of happy.,Happy
happy/im609.png,A visual representation capturing the feeling of happy.,Happy
happy/im621.png,A visual representation capturing the feeling of happy.,Happy
happy/im147.png,A visual representation capturing the feeling of happy.,Happy
happy/im153.png,A visual representation capturing the feeling of happy.,Happy
happy/im1359.png,A visual representation capturing the feeling of happy.,Happy
happy/im635.png,A visual representation capturing the feeling of happy.,Happy
happy/im806.png,A visual representation capturing the feeling of happy.,Happy
happy/im812.png,A visual representation capturing the feeling of happy.,Happy
happy/im184.png,A visual representation capturing the feeling of happy.,Happy
happy/im190.png,A visual representation capturing the feeling of happy.,Happy
happy/im191.png,A visual representation capturing the feeling of happy.,Happy
happy/im185.png,A visual representation capturing the feeling of happy.,Happy
happy/im813.png,A visual representation capturing the feeling of happy.,Happy
happy/im807.png,A visual representation capturing the feeling of happy.,Happy
happy/im152.png,A visual representation capturing the feeling of happy.,Happy
happy/im634.png,A visual representation capturing the feeling of happy.,Happy
happy/im1358.png,A visual representation capturing the feeling of happy.,Happy
happy/im620.png,A visual representation capturing the feeling of happy.,Happy
happy/im146.png,A visual representation capturing the feeling of happy.,Happy
happy/im1402.png,A visual representation capturing the feeling of happy.,Happy
happy/im608.png,A visual representation capturing the feeling of happy.,Happy
happy/im1364.png,A visual representation capturing the feeling of happy.,Happy
happy/im1370.png,A visual representation capturing the feeling of happy.,Happy
happy/im1416.png,A visual representation capturing the feeling of happy.,Happy
happy/im1199.png,A visual representation capturing the feeling of happy.,Happy
happy/im393.png,A visual representation capturing the feeling of happy.,Happy
happy/im75.png,A visual representation capturing the feeling of happy.,Happy
happy/im61.png,A visual representation capturing the feeling of happy.,Happy
happy/im387.png,A visual representation capturing the feeling of happy.,Happy
happy/im49.png,A visual representation capturing the feeling of happy.,Happy
happy/im436.png,A visual representation capturing the feeling of happy.,Happy
happy/im350.png,A visual representation capturing the feeling of happy.,Happy
happy/im344.png,A visual representation capturing the feeling of happy.,Happy
happy/im1628.png,A visual representation capturing the feeling of happy.,Happy
happy/im422.png,A visual representation capturing the feeling of happy.,Happy
happy/im1166.png,A visual representation capturing the feeling of happy.,Happy
happy/im1600.png,A visual representation capturing the feeling of happy.,Happy
happy/im378.png,A visual representation capturing the feeling of happy.,Happy
happy/im1614.png,A visual representation capturing the feeling of happy.,Happy
happy/im1172.png,A visual representation capturing the feeling of happy.,Happy
happy/im581.png,A visual representation capturing the feeling of happy.,Happy
happy/im595.png,A visual representation capturing the feeling of happy.,Happy
happy/im542.png,A visual representation capturing the feeling of happy.,Happy
happy/im1748.png,A visual representation capturing the feeling of happy.,Happy
happy/im224.png,A visual representation capturing the feeling of happy.,Happy
happy/im230.png,A visual representation capturing the feeling of happy.,Happy
happy/im556.png,A visual representation capturing the feeling of happy.,Happy
happy/im1012.png,A visual representation capturing the feeling of happy.,Happy
happy/im218.png,A visual representation capturing the feeling of happy.,Happy
happy/im1760.png,A visual representation capturing the feeling of happy.,Happy
happy/im1006.png,A visual representation capturing the feeling of happy.,Happy
happy/im1589.png,A visual representation capturing the feeling of happy.,Happy
happy/im783.png,A visual representation capturing the feeling of happy.,Happy
happy/im797.png,A visual representation capturing the feeling of happy.,Happy
happy/im967.png,A visual representation capturing the feeling of happy.,Happy
happy/im973.png,A visual representation capturing the feeling of happy.,Happy
happy/im998.png,A visual representation capturing the feeling of happy.,Happy
happy/im740.png,A visual representation capturing the feeling of happy.,Happy
happy/im1238.png,A visual representation capturing the feeling of happy.,Happy
happy/im754.png,A visual representation capturing the feeling of happy.,Happy
happy/im1576.png,A visual representation capturing the feeling of happy.,Happy
happy/im1210.png,A visual representation capturing the feeling of happy.,Happy
happy/im1204.png,A visual representation capturing the feeling of happy.,Happy
happy/im768.png,A visual representation capturing the feeling of happy.,Happy
happy/im1562.png,A visual representation capturing the feeling of happy.,Happy
sad/im1209.png,A visual representation capturing the feeling of sad.,Sad
sad/im1221.png,A visual representation capturing the feeling of sad.,Sad
sad/im1235.png,A visual representation capturing the feeling of sad.,Sad
sad/im573.png,A visual representation capturing the feeling of sad.,Sad
sad/im215.png,A visual representation capturing the feeling of sad.,Sad
sad/im201.png,A visual representation capturing the feeling of sad.,Sad
sad/im567.png,A visual representation capturing the feeling of sad.,Sad
sad/im1023.png,A visual representation capturing the feeling of sad.,Sad
sad/im229.png,A visual representation capturing the feeling of sad.,Sad
sad/im1037.png,A visual representation capturing the feeling of sad.,Sad
sad/im598.png,A visual representation capturing the feeling of sad.,Sad
sad/im407.png,A visual representation capturing the feeling of sad.,Sad
sad/im361.png,A visual representation capturing the feeling of sad.,Sad
sad/im375.png,A visual representation capturing the feeling of sad.,Sad
sad/im413.png,A visual representation capturing the feeling of sad.,Sad
sad/im1157.png,A visual representation capturing the feeling of sad.,Sad
sad/im349.png,A visual representation capturing the feeling of sad.,Sad
sad/im1143.png,A visual representation capturing the feeling of sad.,Sad
sad/im44.png,A visual representation capturing the feeling of sad.,Sad
sad/im50.png,A visual representation capturing the feeling of sad.,Sad
sad/im1194.png,A visual representation capturing the feeling of sad.,Sad
sad/im1180.png,A visual representation capturing the feeling of sad.,Sad
sad/im163.png,A visual representation capturing the feeling of sad.,Sad
sad/im605.png,A visual representation capturing the feeling of sad.,Sad
sad/im611.png,A visual representation capturing the feeling of sad.,Sad
sad/im177.png,A visual representation capturing the feeling of sad.,Sad
sad/im639.png,A visual representation capturing the feeling of sad.,Sad
sad/im188.png,A visual representation capturing the feeling of sad.,Sad
sad/im189.png,A visual representation capturing the feeling of sad.,Sad
sad/im638.png,A visual representation capturing the feeling of sad.,Sad
